id,name,name_zh,glass_type,scene,composition,output_image,status,prompt,prompt_zh
1058,The Stand By,待命,Old Fashioned Glass,苦味金酒环境景,wide environmental / subject small,output/images/1058_the_stand_by.jpg,success,"Wide environmental still-life, a single Old Fashioned glass standing small within a softly lit bar corner, subject about a quarter of the frame with ambient space around. A pale reddish-amber gin and bitter stir over clear ice, gently translucent with a bittersweet tint, an expressed lemon peel resting inside, cool condensation. Warm ambient tungsten light with soft blurred bokeh behind kept low in saturation, refined low-key palette, shallow depth of field, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",广角环境静物：一只古典杯较小地立于柔光酒吧一角，主体约占画幅四分之一，四周环境留白。酒体为淡红琥珀色的金酒苦酒搅拌调，浇于通透冰上，微微半透、带苦甜色泽，杯中放一条挤香柠檬皮，杯身凝结冷珠。暖钨丝环境光配背后低饱和的柔和散景，考究暗调，浅景深，85mm感，超精细，写实，8k。
1059,Second City Sour,第二城酸酒,Collins,波本酸酒一角,minimalist negative space / corner,output/images/1059_second_city_sour.jpg,success,"Minimalist still-life, a single tall Collins glass nudged to the upper-right corner with vast clean negative space and soft gradient shadow. An amber-brown bourbon sour with orange-maple sweetness over clear ice, richly translucent and glowing warmly, no garnish, subtle chill sheen and light condensation. Soft directional daylight grazing from the left, muted warm low-saturation palette, shallow depth of field, creamy bokeh, 100mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",极简静物：一只高身可林杯被推到画面右上角，其余是大片干净负空间与柔和渐变阴影。酒体为琥珀棕的波本酸酒、带橙香枫糖甜韵，浇于通透冰上，浓郁半透、暖调发光，无装饰，泛冷凝光泽与微珠。左侧柔和定向日光掠过，低饱和暖色调，浅景深奶油散景，100mm微距感，超精细，写实，8k。
1065,West Bank,西岸,Rocks Glass,咖啡苦酒框景,foreground framing / through blur,output/images/1065_west_bank.jpg,success,"Layered still-life shot through a soft blurred foreground of coffee beans, a single rocks glass in the mid-ground offset from center, strong depth. A dark coffee-brown cognac, cynar and cold-brew drink over fresh clear ice, deeply translucent with mahogany edges, a fine dusting of freshly grated nutmeg on top, subtle chill sheen. Warm tungsten side light against a shadowed backdrop, brooding spiced low-key palette, shallow depth of field, creamy bokeh, 85mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",层次感静物，透过虚化的前景咖啡豆拍摄：一只古典杯位于中景、偏离正中，纵深强烈。酒体为深咖啡棕的干邑奇纳尔冷萃调，浇于新鲜通透冰上，深邃半透、边缘泛赤褐，表面薄撒新鲜肉豆蔻碎，泛冷凝光泽。暖钨丝侧光映衬阴影背景，深沉香料暗调，浅景深奶油散景，85mm微距感，超精细，写实，8k。
1071,Radice Amara,拉迪切阿玛拉,Coupe,胡萝卜金长焦,telephoto compression / off-center third,output/images/1071_radice_amara.jpg,success,"Cinematic telephoto still-life, a single coupe glass on the left third line with deep compressed creamy bokeh of a muted interior behind, shallow focal plane. A pale golden-orange bitter bianco and carrot eau-de-vie stir, crystal clear and luminous with a faint carrot tint, no ice, a delicate curled carrot ribbon draped over the rim, clean elegant stem. Soft warm directional light rims the bowl against gentle shadow, refined earthy low-key palette, 135mm compression, creamy bokeh, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",电影感长焦静物：一只碟形杯置于左侧三分线，背后是深邃压缩的低调室内奶油散景，焦平面浅。酒体为淡金橙色的白色苦酒胡萝卜白兰地搅拌调，晶莹通透、带一抹胡萝卜色，无冰，杯沿垂一条卷曲胡萝卜丝带，杯脚洁净优雅。柔和暖调定向光勾勒杯身、映衬淡影，考究大地暗调，135mm压缩，奶油散景，超精细，写实，8k。
1073,Miyagikyo Kick,宫城峡之击,Coupe,威士忌杏仁俯拍,off-center flat lay / top-down,output/images/1073_miyagikyo_kick.jpg,success,"Overhead top-down flat-lay still-life, a single coupe glass placed off-center on a dark honed stone surface, clean surrounding space. A golden-amber Japanese whisky, madeira and orgeat sour served up, gently cloudy and translucent seen from above, no ice, no garnish, a fine delicate surface sheen. Dramatic hard directional light from one side casting a crisp shadow, moody low-key palette, shallow depth of field, 100mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",90度俯拍平铺静物：一只碟形杯偏置于深色哑光石面上，周围留白。酒体为金琥珀色的日本威士忌马德拉杏仁酸酒，净饮上桌，俯视微浑半透，无冰无装饰，酒面泛细腻光泽。单侧戏剧硬光投出利落阴影，暗调，浅景深，100mm感，超精细，写实，8k。
1072,Don't Rock the Boat Punch,勿扰潘趣,,香料茶潘趣剪影,distant backlit rim / subject to side,output/images/1072_don_t_rock_the_boat_punch.jpg,success,"Quiet cinematic still-life, a single stemmed punch cup set small to one side, backlit by a soft warm glow rimming its silhouette, large atmospheric space dominating. An amber-reddish gin, rooibos-tea and mulled-cider punch over one clear ice chunk, gently translucent with a spiced warmth, fine cava bubbles rising, a thin apple slice resting on top, cool condensation. Warm side-back light with a distant tiny accent, serene cozy low-key palette, shallow depth of field, creamy bokeh, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",静谧电影感静物：一只高脚潘趣杯较小地置于画面一侧，被柔和暖光逆光勾出轮廓，大片氛围空间主导画面。酒体为琥珀微红的金酒路易波士茶香料苹果酒潘趣，浇于一块通透碎冰上，微微半透、带香料暖意，卡瓦细泡上升，顶部停一薄片苹果，杯身凝结冷珠。暖调侧逆光配远处一点极小暖光，宁静温馨暗调，浅景深奶油散景，85mm感，超精细，写实，8k。
1068,Shadowcat,影猫,Coupe,淡金薄荷左置,off-center-left / medium,output/images/1068_shadowcat.jpg,success,"Fresh still-life of a single coupe glass on a pale surface, subject on the left third with airy negative space to the right, medium shot. A pale straw bitter bianco and gin cooler, crystal clear and bright with a fine gentle effervescence from mineral water, a mint sprig and a lemon-wedge flag perched on the rim, clean stem. Soft diffused daylight from the right, fresh low-saturation palette, shallow depth of field, creamy bokeh, 100mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",清新静物：一只碟形杯置于浅色台面左侧三分处，右侧轻盈留白，中景。酒体为淡稻草色的白色苦酒金酒清凉调，晶莹明亮、因矿泉水而带细腻气泡，杯沿架一枝薄荷与一面柠檬角旗，杯脚洁净。右侧柔和漫射日光，清新低饱和色调，浅景深奶油散景，100mm微距感，超精细，写实，8k。
1077,The Canevari Cocktail,卡内瓦里鸡尾酒,Cocktail Glass,红琥珀老汤右置,off-center-right / medium,output/images/1077_the_canevari_cocktail.jpg,success,"Moody still-life of a single chilled cocktail glass on a dark surface, subject on the right third with soft shadowed space to the left, medium shot. A reddish-amber Old Tom gin, vermouth and bitter stir served up, richly translucent and glowing, no ice, an expressed orange twist resting on the rim, elegant surface sheen, clean stem. Warm directional light rakes the bowl against a dim backdrop, sophisticated low-key palette, shallow depth of field, creamy bokeh, 85mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",暗调静物：一只冰镇鸡尾酒杯置于深色台面右侧三分处，左侧柔和阴影留白，中景。酒体为红琥珀色的老汤姆金酒味美思苦酒搅拌调，净饮上桌，浓郁半透、隐隐发光，无冰，杯沿搭一条挤香橙皮，酒面泛优雅光泽，杯脚洁净。暖调定向光扫过杯身、映衬昏暗背景，考究暗调，浅景深奶油散景，85mm微距感，超精细，写实，8k。
1076,Elgin Elixir,埃尔金灵药,Rocks Glass,苹果威士忌仰视,low-angle hero / subject lower third,output/images/1076_elgin_elixir.jpg,success,"Low-angle hero still-life of a single rocks glass on aged dark wood, subject in the lower third with dramatic dark space and a soft light bloom above. An amber-red single-malt, calvados and aperitivo stir over one large clear ice cube, richly translucent and glowing, an expressed orange peel resting inside, subtle chill sheen. Warm tungsten side light rims the cube against deep shadow, cinematic low-key palette, shallow depth of field, creamy bokeh, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",低角度英雄式静物：一只古典杯置于做旧深色木面上，主体位于下三分，上方留出戏剧暗部与柔和光晕。酒体为琥珀红的单一麦芽苹果白兰地开胃酒搅拌调，浇于一块通透大冰上，浓郁半透、隐隐发光，杯中放一条挤香橙皮，泛冷凝光泽。暖钨丝侧光勾勒冰块、映衬深暗阴影，电影暗调，浅景深奶油散景，85mm感，超精细，写实，8k。
1080,Shroud of the Inca,印加裹尸布,Coupe,起泡血橙俯45,high-angle 45 overhead / off-center,output/images/1080_shroud_of_the_inca.jpg,success,"Elegant high-angle 45-degree still-life of a single coupe glass on a pale stone surface, subject offset to reveal the tabletop. A pale straw bitter bianco and pisco sparkler topped with prosecco, fine bubbles rising through the clear body, a thinly sliced candied blood-orange wheel resting on the surface, delicate chill sheen. Soft cool daylight from upper left casting a gentle shadow, refined low-saturation palette, shallow depth of field, creamy bokeh, 100mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",优雅的45度高角度俯拍静物：一只碟形杯置于浅色石面，主体偏置露出台面。酒体为淡稻草色的白色苦酒皮斯科起泡调、以普洛赛克补顶，细密气泡穿过清澈酒体上升，酒面停一片薄薄的糖渍血橙轮，泛微凉光泽。左上方柔和冷调日光投出淡影，考究低饱和色调，浅景深奶油散景，100mm微距感，超精细，写实，8k。
